,title,description,published date,url,publisher,source,content
103,某立委候選人競總執行長涉賄 檢警查獲 ｜ 公視新聞網 PNN - 公視新聞,某立委候選人競總執行長涉賄 檢警查獲 ｜ 公視新聞網 PNN  公視新聞,"Thu, 09 Jan 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDYyMjQw0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NjIyNDAvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        大選進入最後關頭，也成了賄選的高峰期。刑事警察局與新竹市警察局經過4個月偵查，查獲一名平地原住民立委候選人的競選總部執行長，疑似為現金賄選的主謀。檢警持續追查立委候選人是否有涉案，而在雲林、彰化同樣有查獲賄選案件。在警方陪同下，遛狗的馬姓嫌犯走回住處，他的身分是平地原住民立委候選人的競總執行長，卻疑似為現金賄選的主謀。刑事警察局與新竹市警察局去年10月接獲情資後，攜手成立專案小組，經過4個月偵查，8號持搜索票兵分多路，前往馬姓樁腳住處搜索。一舉查獲手抄名冊、作案手機以及紅包袋裝有2800元等證物，另外傳喚21人到案說明，當中有部分選民坦承收賄。新竹地檢署主任檢察官陳玉華說：「有選民繳回共計8千元的不法所得，另外樁腳因為涉嫌重大，經台灣新竹地方法院裁准羈押禁見，全案現在仍然積極擴大偵辦中。」檢警查出馬姓嫌犯以1000元到6000元不等的金額行賄，他則向檢警表示有給錢，但堅持否認有行賄。至於平地原住民立委候選人是否有涉案，全案擴大偵辦中。彰化同樣發生平地原住民立法委員候選人樁腳涉嫌透過現金行賄，檢警持續追查有沒有共犯結構。彰化地檢署襄閱主任檢察官葉建成表示，「從去年年底到今年一月初，在本轄彰化市、花壇鄉及鹿港鎮等地，分別以每票現金1千元，行賄陳姓等3名選民，而約定投票支持該立委候選人。」雲林地檢署則查獲元長鄉村長涉嫌現金賄選，遭人蒐證。目前涉案村長已聲請羈押禁見獲准，而國民黨雲林縣立委候選人張嘉郡則召開記者會，指控民進黨雲林縣立委候選人蘇治芬假借造勢名義，行買票之實，疑似花錢請走路工，因此前往警局正式告發蘇治芬。雲林地檢署檢察官黃怡華說：「虎尾分局有受理一位檢舉人有提供相關的，這個賄選相關情資的錄影帶，我們地檢署將會依法偵辦來調查。」2020大選進入最後關頭，各政黨加緊腳步催出地方選票。不只炒熱選情，這段期間也成了賄選的高峰期，為了確保端正選風，檢警持續在各地積極查賄。                
104,2020蔡英文力拚連任 競選團隊今授旗 ｜ 公視新聞網 PNN - 公視新聞,2020蔡英文力拚連任 競選團隊今授旗 ｜ 公視新聞網 PNN  公視新聞,"Sun, 01 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDQ0NDQw0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NDQ0NDAvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,2020總統大選競爭激烈，總統蔡英文拚連任，今天舉行競選團隊的全國授證大會，也親自授旗。競選辦公室總幹事林錫耀強調，面對網路的影響力越來越大，會加強網路戰，來拚2020勝選。一早出席競選團隊的全國授證大會，總統蔡英文展現好心情。面對2020總統選舉，藍營有韓國瑜將挑戰蔡總統連任，另外鴻海創辦人郭台銘等人，都傳出可能加入戰局，綠營選戰布局更是積極，上、下午兩場授證大會，也象徵各地的競選團隊正式動起來。蔡英文競選辦公室總幹事林錫耀表示，「網路的影響力越來越大，所以傳統在各地的組織戰，當然就必須適應這一個新的社會潮流。」蔡英文競選辦公室副總幹事沈發惠也說，「各後援會往前，等於今天開始啟動，大家大步向前邁進。」而在地方競選工作分配上，綠營執政的6縣市首長，都將擔任該縣市蔡英文競選總部的主委，把地方票鞏固起來。蔡英文基隆競總主委林右昌說，「我對我們的同志有信心，也希望大家繼續給民進黨支持、給民進黨機會。」蔡英文桃園競總主委鄭文燦也表示，「距離1月11號投票日，還有將近4個多月的時間，我想我們會配合競選總部的規劃、往前走。」林錫耀強調，目前距離大選還有4個月，面對各種戰情的變化，民進黨更要戰戰兢兢，不能掉以輕心，以求2020勝選。                 
105,天下調查縣市長施政滿意度 潘孟安居首 ｜ 公視新聞網 PNN - 公視新聞,天下調查縣市長施政滿意度 潘孟安居首 ｜ 公視新聞網 PNN  公視新聞,"Tue, 10 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDQ1NzI00gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NDU3MjQvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        天下雜誌在今天公布了2019年的縣市首長施政滿意度調查，第一名是由屏東縣長潘孟安拿下，第二名是連江縣長劉增應，第三名是花蓮縣長徐榛蔚，至於第四、第五名，分別是桃園市長鄭文燦，還有台東縣長饒慶鈴。而排名最後五名，分別是苗栗縣長徐耀昌、彰化縣長王惠美、台北市長柯文哲、台中市長盧秀燕，至於成績墊底的是高雄市長韓國瑜。
106,內政、警政首長赴高雄坐鎮 被指為卡韓 ｜ 公視新聞網 PNN - 公視新聞,內政、警政首長赴高雄坐鎮 被指為卡韓 ｜ 公視新聞網 PNN  公視新聞,"Fri, 20 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDQ3MDY20gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NDcwNjYvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        對於高雄的治安，警政署罕見派刑事局長南下坐鎮，有外界解讀，是要卡高雄市長韓國瑜，行政院長蘇貞昌認為，治安問題牽拖政治是鬧劇，內政部長徐國勇也說若韓國瑜把治安做好、第一天就把事情處理好的話「誰會去卡他」。高雄市接連幾天都發生街頭暴力事件，警政署罕見派出刑事局長黃明昭南下坐鎮，內政部長徐國勇20日也將到高雄了解狀況，不過也被解讀是在卡高雄市長韓國瑜，行政院長蘇貞昌認為治安問題扯到政治、是鬧劇。蘇貞昌說：「對於中央關心地方又要扯到政治上，這一種所謂卡來卡去這種說法，都是鬧劇。」內政部長徐國勇表示：「我想是他(韓國瑜)自己的解讀，沒有人會去卡他，他如果把治安做得好誰會卡他，第一天就把事情壓制下來誰會去卡他？」徐國勇強調不能讓街頭鬥毆的模仿跟擴散效應從高雄發生。先前桃園、屏東都發生重大治安事件，中央並未大動作派人坐鎮，藍委認為中央對高雄有針對性。國民黨立委李彥秀說：「處理治安問題當然中央跟地方一起來，但是有針對性的，我覺得這個就是把整個行政系統當作民進黨的選戰在打。」民進黨立委趙天麟認為：「我希望韓市長可不可以稍微專心一點坐鎮高雄，把這樣的一個治安情況把它底定下來再投入選舉，我想讓市民解除不安應該是他最起碼的義務。」蘇貞昌強調，地方警政首長負責地方治安，但當地方有重大治安疑慮，中央派相關首長下去協助，並無不妥，警政全國一體，人民要求的治安，也不該有所區別，治安做好，人民才能安居樂業。                
107,郭台銘昨深夜發聲明 不參與連署競選總統 ｜ 公視新聞網 PNN - 公視新聞,郭台銘昨深夜發聲明 不參與連署競選總統 ｜ 公視新聞網 PNN  公視新聞,"Tue, 17 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDQ2NTA50gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NDY1MDkvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        鴻海創辦人郭台銘，昨天深夜發表聲明，決定不參與2020連署競選總統；他表示，要向所有期盼他出來參選的好朋友們，深深一鞠躬、表示歉意。國民黨對此回應，感受到郭董、國際級企業家的高度與氣度；韓國瑜競選辦公室則表示，會盡一切努力，爭取郭台銘的支持，也希望有機會當面向郭董請益。深夜拋出震撼彈，鴻海創辦人郭台銘辦公室發出聲明，正式表態不參與2020年總統大選。郭台銘一開始就表示，人生充滿著各種大大小小的決定。有些決定很容易，有些決定很困難。自己不斷思考，什麼才是真正的承擔。他說參選總統的初衷，是希望能夠帶領台灣社會齊心拚經濟，但投身選戰以來，看到的卻是一些政治人物為了私利，挑起階級、仇恨、對立等民粹。經過再三思考之後，希望讓社會在關注國家領導人的選擇時，能夠回歸理性思考與政策層面的討論，於是決定不參與2020連署競選總統。郭台銘也在聲明中向支持者深深一鞠躬，表達歉意，表示：「對不起，讓你們失望了！」聲明結尾也強調，自己依然是永遠的中華民國派，當中華民國需要郭台銘的時候，郭台銘永遠都在。 針對郭台銘的聲明，國民黨回應，他們感受到郭台銘國際級企業家的高度與氣度，並呼籲國民黨同志必當團結一致，全力輔選總統與立委參選提名人，總統勝選，立委達到60席目標，重返執政、撥亂反正。韓國瑜競選辦公室隨即也表示，會盡一切努力，爭取郭台銘的支持，也希望有機會當面向郭董請益。並且說郭董和韓國瑜擁有相同的目標，都希望全力為台灣人民拚經濟，捍衛中華民國，期待中華民國有更好的發展。此外，前副總統呂秀蓮辦公室，16號晚間也發出新聞稿指出，呂秀蓮數月來受到各界人士鼓勵，決定接受喜樂島聯盟，及其他政黨的推薦，將向中選會登記，申請為獨立總統參選人。 
108,吉里巴斯斷交 中國稱「歡迎重返大家庭」 ｜ 公視新聞網 PNN - 公視新聞,吉里巴斯斷交 中國稱「歡迎重返大家庭」 ｜ 公視新聞網 PNN  公視新聞,"Fri, 20 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDQ3MTY00gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NDcxNjQvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,吉里巴斯與我斷交、轉向中國且承認一中原則，中國外交部表達高度讚賞，還說歡迎吉里巴斯重返中國與島國合作的大家庭。學者分析，中國打壓動作頻頻是企圖影響台灣大選，但也可能造成反效果。而中國鎖定南太區域大撒銀彈，專家分析，不只是為了兩岸關係，更重要的是要衝擊美澳同盟關係，削弱美國在亞太地區的影響力。中國又挖走台灣南太平洋邦交國吉里巴斯，孤立台灣外交關係的企圖明顯，中國外交部還讚賞吉國政府承認一中原則。中國外交部發言人耿爽表示，「中方對吉里巴斯政府做出承認一個中國原則，同台灣當局斷絕所謂外交關係，表示高度讚賞。」蔡政府一周連斷兩個邦交國，韓國瑜國政顧問張善政痛批，在蔡政府身上看不到應付惡劣局面的辦法，「我更替你蔡英文總統，你自己將來到時候，你會是我們中華民國裡面，歷任總統裡面，我剛說的，外交政策、外交成績最難看的一個總統，你有臉繼續擔任下去嗎？」由於近日中國打壓台灣外交動作頻頻，也被解讀企圖介入台灣2020大選，學者分析，中國此舉恐怕對台灣選民影響不大，甚至可能造成反效果，不過由於10月即將召開中共四中全會，中國國家主席習近平面臨黨內挑戰，而且未來2022年中共二十大，習近平該怎麼確保連任、也已經展開布局。政治大學名譽教授丁樹範表示，「如果他（習近平）能夠在台灣問題上有所建樹的話，特別事實上，如果台灣的統一是變成不可逆的話，當然他在2022年他要繼續留任的話，那麼人家就很難對他形成質疑，或甚至於挑戰。」專家分析，中國鎖定南太區域更是著重在地緣戰略，被挖走的索羅門群島、吉里巴斯，加上傳出邦交可能鬆動的吐瓦魯，都位於第二島鏈的重要位置，如果未來中國在這些區域部署軍事設施，最直接衝擊的就是美澳同盟關係。國防安全研究院國防資源與產業研究所長蘇紫雲指出，「所謂的南洋戰爭這個海權的爭奪，第二島鏈也是一個很重要位置。」吉里巴斯距離美國太平洋艦隊所在地的夏威夷大約2千多公里，專家說如果吉國願意讓中國部署，殲-15戰機加掛油箱再搭配巡弋飛彈，夏威夷恐怕會直接面臨威脅，而且可以切斷美國與第二島鏈西邊盟友的聯繫，中國布局南太、企圖削弱美國在亞太地區的影響力。                 
109,三重碧華布街 全盛時期逾300家布店 ｜ 公視新聞網 PNN - 公視新聞,三重碧華布街 全盛時期逾300家布店 ｜ 公視新聞網 PNN  公視新聞,"Mon, 21 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUxMjEy0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTEyMTIvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,新北市三重碧華街是有40年歷史的「布街」，當年風光的全盛時期一條街有300多家布店，甚至吸引外國顧客來買布。一大清早里長親切地向居民問候，漫步在新北市三重的碧華街，沿途路燈上都掛有布字圓圈，這裡是俗稱的碧華布莊博物園區。目前碧華布街聚集了20多家的布行，無論是七彩炫爛的花紋，或是簡單又不失質感的單色布款，在這裡應有盡有。布行老闆蕭天賜表示，「在這裡差不多做布做三十幾年，但是這個布街最早慢慢形成起來，最多的時候在這裡有三百多間。」民國80年代以後，台灣紡織業逐漸式微，這也連帶影響到整條布街的生意。所幸年輕一代腦筋動得快，結合自家布料加上一條背帶，只需要簡單的幾個步驟，就能變身為時尚的包包。蕭天賜說，「做布生意比較沒那麼好的時候，我兒子才開始自己研發這條出來，我們都說一句話，你來這裡就是尋寶，尋寶你要每間找，找你喜歡的，一定讓你找得到。」三重碧華布街不僅僅是布料靜態的展示，更是充滿居民活力與濃濃人情味的動態博物館，有興趣的民眾不仿閒暇之餘來布街挖寶，感受布街的歷史與文化。                 
110,前總統蔣介石生日忌 韓國瑜去慈湖謁陵 ｜ 公視新聞網 PNN - 公視新聞,前總統蔣介石生日忌 韓國瑜去慈湖謁陵 ｜ 公視新聞網 PNN  公視新聞,"Thu, 31 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUyNjM50gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTI2MzkvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,韓國瑜今仔日和明仔載兩工，攏佇桃園一帶咧拚選舉，因為今仔日是蔣介石前總統做生日忌，伊也代先去慈湖敬拜。抑韓國瑜的桃園市競選總部嘛望講，韓市長會帶動桃園市藍軍大團結，連帶6席的立委嘛齊攏過關。選在先總統蔣公誕辰紀念日，國民黨提名總統候選人韓國瑜來到慈湖謁陵，表達對故總統蔣中正的敬意和追思。一早慈湖陵寢也聚集了許多民眾，現場更有老榮民激動落淚。韓國瑜謁陵結束後，上前和101歲老榮民及另名行動不便的長輩，握手寒暄，關心他們健康，現場也有韓粉要求簽名留念。==榮民 方松達==（幹嘛哭)我從小跟老總統抗戰時間在緬甸 戰場上他指揮我們==民眾==韓國瑜 當選（今天為什麼特地來這邊)帶我爸爸來 我爸爸97歲了我們支持韓國瑜 支持韓國瑜韓國瑜31號到11月1號，一連2天，安排桃園傾聽及下鄉紮根之旅，韓國瑜桃園市競選總部希望，韓國瑜再來桃園，除了為6位黨籍立委參選人加油打氣，也能帶出桃園市藍軍大團結氣勢，激起選民熱愛中華民國的心，把韓送進總統府，也讓桃園6席立委全壘打。記者 詹淑雲 桃園報導                 
111,中山大學多位教授 電子信箱傳遭監控3年 ｜ 公視新聞網 PNN - 公視新聞,中山大學多位教授 電子信箱傳遭監控3年 ｜ 公視新聞網 PNN  公視新聞,"Fri, 08 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUzNzY30gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTM3NjcvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,高雄中山大學傳出研究兩岸關係和政治的學者，遭假帳號監控電子信箱，時間長達三年，校方調查發現，被監看系所集中在政治所、亞太所和政經系教授，入侵者IP有從美國、中國和香港登入紀錄，但今年以來集中香港網域，網管人員已經移除假帳號。高雄中山大學研究兩岸關係的學者，電子信箱傳出長期遭監控，直到今年10月底，政治所副教授陳至潔收到一封假冒學校主秘的邀約信件，經他回信並求證並無邀約，驚覺是不明監控者發出的信件，事件才曝光。陳至潔表示，「雖然他沒有植入惡意程序，但是監聽者可以藉由側錄，或是監控我們教授電子郵件得知我們的人際網路，還有我們的政治立場，所以這個影響還是蠻大的。」校方追查，從2016年底開始，不明人士利用Open Webmail系統漏洞，創設假帳號，冒充校方行政人員監看校內信件，被監控對象有85人，入侵者IP來自香港、中國和美國，今年集中香港網域為主。中山大學圖書與資訊處長賴威光說，「社會科學相關的比較多，不過後來我昨天又去查了一下，我發現其實相對於像海洋科學或者工學院，或是像您講的學校的主管階層，也有一些被入侵。」至於一度傳出擔任韓國瑜國政顧問團的政治所特聘教授廖達琪，也被監控，但她澄清電子信箱都由助理管理，自己並不在監控名單中，「我並不是主要被駭或觀察的對象，因為我也沒有收到很特別的信，這禮拜我才聽說學校尤其我們政研所，有些老師收到一些比較特別的信。」陸委會指出，接獲消息後已請教育部了解狀況，積極維護校園資安。陸委會副主委邱垂正表示，「近年中共更將監控系統運用在校園裡面，透過監控師生行為，擴大其政治掌握力度，對於人權的侵害是日益嚴重。」教育部表示，已著手了解其他學校是否也有同樣被駭情況。                 
112,華為手機更新變「中國台灣」 NCC：限期改善 ｜ 公視新聞網 PNN - 公視新聞,華為手機更新變「中國台灣」 NCC：限期改善 ｜ 公視新聞網 PNN  公視新聞,"Thu, 14 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDU0NTYz0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTQ1NjMvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        華為部分手機在更新後，地區名稱顯示為中國台灣， 已被NCC要求改善。NCC也宣布，基於維護國家尊嚴，未來手機與平板標業者申請認證時要簽切結書，有關台灣的標示要正確顯示，否則不能販售。來電鈴響，螢幕原本該顯示台灣，但華為旗下三款手機被網友發現，在更新最新一版設定後，地區顯示變成中國台灣，NCC表示，經了解這三款型號手機的通訊錄和時區，都將台灣顯示為中國台灣，已經要求業者儘速恢復原有標示。NCC副處長牛信仁表示：「一致性的規範未來手機及平板電腦，在申請驗證時必須檢附切結有關台灣標示之，正確顯示，如有違反者，本會將依電信法相關規定撤銷原審定及認證證明。」NCC表示已經聯繫上業者，通知求限期改善，而華為在台代理商訊崴技術發表聲明，已經在第一時間了解狀況，並與原廠溝通中。訊崴技術身為深耕台灣的代理商，一切遵守當地的法令規範。牛信仁說：「業者已經大概會跟原廠追溯聯絡，那在未完成前將停止銷售。」NCC表示，業者如果沒有改善，就違反電信終端設備審驗辦法，NCC或是認證機構將可以撤銷認證證明，也就是不能販售，根據了解，業者已經口頭承諾，會在兩週內完成改善。
113,助出院患者 台大雲林分院推「橘色通關計畫」 ｜ 公視新聞網 PNN - 公視新聞,助出院患者 台大雲林分院推「橘色通關計畫」 ｜ 公視新聞網 PNN  公視新聞,"Tue, 12 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDU0MjU10gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTQyNTUvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        病人出院後，一些失能的患者也要繼續復健，或是需要照顧。為了把握復健的黃金期，台大醫院雲林分院跟照顧機關合作，讓病人一出院，就有人接手去照顧、做復健等等。有7成的病人也因為這樣，在3個月內生活能力進步很多。59歲住雲林斗六的廖先生，今年10月份時發生中風。雖然現在已經順利出院，還是持續來醫院進行復健，他就說剛出院時行動不便，時常要爬樓梯上樓，剛出院後的後續照顧還來需要家人幫忙。廖先生說：「在家的話設備什麼，沒有像你們特殊環境那麼好。」為了要讓出院的病人，能有好的醫療照護與復健提供，台大雲林分院與縣內照顧機構合作，首推自立支援橘色通關計畫，協助病人提供適合機構，縮小復健黃金期的時間落差。台大雲林分院副院長劉宏輝表示，「我們設置一個橘色通道，橘色代表溫馨，還有照顧之下，讓老先生老太太有最快樂的安排。」雲林縣老人福利保護協會理事長林金立指出，今年整年實施下來，大約有7成病人透過緊密結合，後面3個月之內生活能力提升，效果非常顯著。雲林縣老人福利保護協會表示，剛出院後的病人這階段，開始進入復健黃金期，需要醫療與照護緊密結合。然而過往常因為這中間有時間落差，讓病人復健慢。現在希望透過這計畫，能讓病人復原更快，回到工作崗位與家庭。
114,藍不分區出爐 葉毓蘭排第一、邱毅排第八 ｜ 公視新聞網 PNN - 公視新聞,藍不分區出爐 葉毓蘭排第一、邱毅排第八 ｜ 公視新聞網 PNN  公視新聞,"Wed, 13 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDU0NDg20gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTQ0ODYvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        藍綠不分區立委名單原本預計會在今天出爐，但各自出現波折。國民黨公布名單，由警大教授葉毓蘭排名第一，前立委邱毅排第八。黨主席吳敦義也在安全名單中，排名第十。引發不少中常委批評，說名單不給年輕人機會，主席不應該在安全名單，甚至還退席抗議。至於民進黨方面，傳出因為前行政院長游錫堃，有意爭取下屆立院龍頭，但行政院長蘇貞昌對於排名有不同意見，將留到明天上午開會討論。看到支持者熱情加油，國民黨主席吳敦義紅了眼眶，更獻上擁抱。由於自己列入國民黨不分區安全名單，引發不少反彈，現在有人送暖心情更是感慨，不過對於名單有夫人派的傳言則嚴正駁斥。國民黨13號下午舉行中常會，會中中常委激烈討論不分區名單，直到下午4點半才有結果。而且有好幾位中常委憤而離席，原因就是不分區的安全名單內警大教授葉毓蘭排第一，曾銘宗續任，八百壯士理事長吳斯懷排第四，前立委邱毅進到第八，主席吳敦義排在第十，台南市議員謝龍介排第十一，讓中常委對此非常不滿。國民黨中常委江碩平表示，「你對本黨有什麼貢獻才會提他。如果連這個都沒有辦法說明的話，怎麼會當本黨的不分區立委。」藍營不分區名單連自家人都批評不給年輕人機會，名單16號將由中央委員會議行使同意權。而民進黨不分區名單也陷入苦戰，原先提名委員會保留一席安全名單，給未來角逐立院龍頭的名額。不過，對於前行政院長游錫堃是否該列在不分區前段班，行政院長蘇貞昌有不同意見，因此中執會下午也卡關，沒有共識。蘇貞昌表示，「如果真的要提名什麼樣的人物來預計當立法院長的話，應該在安全名單的邊緣，這樣才能展現一個黨的氣勢魄力。畢竟沒有過半怎麼當立法院長？」民進黨不分區提名幾番波折，據了解立委柯建銘、管碧玲、前社民黨召集人范雲都在安全名單中，只是目前對排名還沒有共識。中執會將在14號上午11時30分繼續開會討論。 
115,張善政陪吳志揚登記 ﱇ懸藍營選情 ｜ 公視新聞網 PNN - 公視新聞,張善政陪吳志揚登記 ﱇ懸藍營選情 ｜ 公視新聞網 PNN  公視新聞,"Wed, 20 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDU1MzYz0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTUzNjMvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        國民黨副總統的參選人張善政，早起陪伴黨內佇咧桃園市提名的立法委員吳志揚，一行人騎鐵馬去登記。伊也大力咧批評交通部有提起講，「臺中國際機場」的工程，工期只要3冬就起會起來，這是無影無跡的話語，若是照張善政的算法，頭尾著愛21冬，這片國際機場才起會完成。==國民黨副總統參選人 張善政==現在桃園三航廈連房子都蓋不出來他還敢誇口說3年要把新的台中機場能夠蓋好3年完成土建對不對可是機場只有土建嗎機場裡面要有這種電腦通關各式各樣的東西他真正講的是2040年對不對2040年 21年做一個國際機場我告訴各位這是國際笑話==韓國瑜競總發言人 何庭歡==韓國瑜夫婦他們一家人所有的房產交易的話 所有資訊都在上一次記者會已經有公布那因為這棟是屬於這棟房產在大安區的房產是屬於他親屬的所以這部分的話因為我們要尊重這名親屬他並不是公眾人物所以我們要尊重說他有自己的隱私權雖然張善政，是當無閒咧參中央政府，一句來一句去，毋過，總統參選人韓國瑜這爿，煞又閣去予媒體煏講，嘛捌佇台北市大安區，蓄一間樓仔厝，抑彼搭的厝邊頭尾嘛有承認，韓先生彼家口仔，有影捌踮遐，徛起佮行踏。總是，韓國瑜競選辦公室的何庭歡發言人有出來掰講，若彼筆房地產的名，是韓--家的親情的，和韓國瑜翁仔某，全然攏無牽連。                 
